system,step,escape,basin,truth,constraint,coherence,option_density,discoveries,survivability
antifragile_escape,312,0.9,0.988781,0.969408,0.948321,0.953505,0.5,0,0.912294
antifragile_escape,313,0.9,0.989244,0.970847,0.944435,0.949237,0.5,0,0.910728
antifragile_escape,314,0.9,0.987766,0.964438,0.946496,0.951486,0.5,0,0.910423
antifragile_escape,315,0.9,0.991567,0.963815,0.949594,0.953707,0.5,0,0.912274
antifragile_escape,316,0.9,0.985068,0.964701,0.956755,0.953657,0.5,0,0.910385
antifragile_escape,317,0.9,0.998185,0.964474,0.960904,0.952651,0.5,0,0.914249
antifragile_escape,318,0.9,0.988817,0.951105,0.967326,0.946151,0.5,0,0.909007
antifragile_escape,319,0.9,0.981326,0.943603,0.966924,0.940807,0.5,0,0.904452
antifragile_escape,320,0.9,1.0,0.854868,0.868062,0.859207,0.525,1,0.861587
antifragile_escape,321,0.9,1.0,0.864509,0.878235,0.866922,0.525,1,0.865343
antifragile_escape,322,0.9,1.0,0.870213,0.881793,0.870966,0.525,1,0.86764
antifragile_escape,323,0.9,1.0,0.871243,0.883855,0.872762,0.525,1,0.868767
antifragile_escape,324,0.9,1.0,0.891252,0.875469,0.876951,0.525,1,0.871887
antifragile_escape,325,0.9,1.0,0.893663,0.882481,0.884834,0.525,1,0.875657
antifragile_escape,326,0.9,1.0,0.881681,0.894327,0.885201,0.525,1,0.876206
antifragile_escape,327,0.9,0.993841,0.879015,0.897274,0.883961,0.525,1,0.87462
antifragile_escape,328,0.9,1.0,0.870795,0.90513,0.879224,0.525,1,0.875961
antifragile_escape,329,0.9,0.991831,0.876346,0.892505,0.881651,0.525,1,0.873397
antifragile_escape,330,0.9,0.995859,0.878055,0.901629,0.885057,0.525,1,0.876981
antifragile_escape,331,0.9,0.995406,0.888082,0.906775,0.892951,0.525,1,0.880478
antifragile_escape,332,0.9,0.986469,0.892607,0.898043,0.894229,0.525,1,0.878138
antifragile_escape,333,0.9,1.0,0.888111,0.899426,0.891582,0.525,1,0.882553
antifragile_escape,334,0.9,0.99803,0.891647,0.901409,0.894478,0.525,1,0.883726
antifragile_escape,335,0.9,1.0,0.884183,0.904152,0.890721,0.525,1,0.883473
antifragile_escape,336,0.9,0.99068,0.892384,0.908218,0.89759,0.525,1,0.883536
antifragile_escape,337,0.9,0.982274,0.888341,0.90679,0.894275,0.525,1,0.880855
antifragile_escape,338,0.9,0.990996,0.8873,0.910105,0.894812,0.525,1,0.883818
antifragile_escape,339,0.9,0.990317,0.880073,0.903575,0.887766,0.525,1,0.880072
antifragile_escape,340,0.9,0.997199,0.879629,0.919712,0.891586,0.525,1,0.884184
antifragile_escape,341,0.9,0.991776,0.879028,0.922134,0.889576,0.525,1,0.881252
antifragile_escape,342,0.9,1.0,0.878679,0.92522,0.891092,0.525,1,0.885171
antifragile_escape,343,0.9,0.998952,0.867402,0.930531,0.883715,0.525,1,0.883023
antifragile_escape,344,0.9,1.0,0.866499,0.928722,0.883707,0.525,1,0.883447
antifragile_escape,345,0.9,1.0,0.860729,0.926143,0.880624,0.525,1,0.88313
antifragile_escape,346,0.9,1.0,0.857816,0.924415,0.878327,0.525,1,0.882212
antifragile_escape,347,0.9,1.0,0.860418,0.92461,0.879555,0.525,1,0.881962
antifragile_escape,348,0.9,1.0,0.854943,0.924951,0.875284,0.525,1,0.880089
antifragile_escape,349,0.9,1.0,0.866651,0.929461,0.883427,0.525,1,0.883205
antifragile_escape,350,0.9,0.997403,0.865803,0.932726,0.8829,0.525,1,0.882674
antifragile_escape,351,0.9,0.994807,0.864719,0.930107,0.88152,0.525,1,0.880889
antifragile_escape,352,0.9,1.0,0.87763,0.945083,0.890294,0.525,1,0.88786
antifragile_escape,353,0.9,0.99419,0.875363,0.942378,0.88727,0.525,1,0.884412
antifragile_escape,354,0.9,0.996636,0.870506,0.948561,0.882772,0.525,1,0.884343
antifragile_escape,355,0.9,0.996625,0.873476,0.941797,0.888319,0.525,1,0.885768
antifragile_escape,356,0.9,1.0,0.867875,0.944202,0.883116,0.525,1,0.884895
antifragile_escape,357,0.9,1.0,0.871037,0.930677,0.883717,0.525,1,0.882595
antifragile_escape,358,0.9,1.0,0.88022,0.922484,0.890578,0.525,1,0.884024
antifragile_escape,359,0.9,0.990333,0.88252,0.925646,0.892401,0.525,1,0.882505
antifragile_escape,360,0.9,0.991328,0.882859,0.926215,0.89225,0.525,1,0.882726
antifragile_escape,361,0.9,0.99461,0.88781,0.925834,0.895484,0.525,1,0.884768
antifragile_escape,362,0.9,0.982843,0.892871,0.927285,0.899574,0.525,1,0.883373
antifragile_escape,363,0.9,0.97082,0.883128,0.930353,0.893362,0.525,1,0.878258
antifragile_escape,364,0.9,0.970723,0.889404,0.937314,0.899209,0.525,1,0.881864
antifragile_escape,365,0.9,0.957462,0.896187,0.945873,0.905651,0.525,1,0.882339
antifragile_escape,366,0.9,0.966452,0.903385,0.956287,0.908943,0.525,1,0.887967
antifragile_escape,367,0.9,0.97603,0.905623,0.950439,0.912062,0.525,1,0.890857
antifragile_escape,368,0.9,0.980334,0.908791,0.949859,0.917451,0.525,1,0.894414
antifragile_escape,369,0.9,0.979235,0.910644,0.956115,0.916169,0.525,1,0.894486
antifragile_escape,370,0.9,0.966534,0.912592,0.950265,0.917213,0.525,1,0.890245
antifragile_escape,371,0.9,0.965001,0.915693,0.949444,0.921224,0.525,1,0.891364
antifragile_escape,372,0.9,0.963066,0.916333,0.956697,0.922869,0.525,1,0.892882
antifragile_escape,373,0.9,0.971911,0.911466,0.966021,0.921977,0.525,1,0.896941
antifragile_escape,374,0.9,0.976769,0.911947,0.970758,0.922008,0.525,1,0.899111
antifragile_escape,375,0.9,0.987344,0.910302,0.967634,0.918879,0.525,1,0.900113
antifragile_escape,376,0.9,0.976317,0.916439,0.979122,0.926246,0.525,1,0.902258
antifragile_escape,377,0.9,0.985716,0.926609,0.976791,0.933541,0.525,1,0.907376
antifragile_escape,378,0.9,0.99145,0.921666,0.978443,0.927087,0.525,1,0.906613
antifragile_escape,379,0.9,1.0,0.918502,0.972044,0.920261,0.525,1,0.905057
antifragile_escape,380,0.9,0.998947,0.910794,0.97531,0.914984,0.525,1,0.903175
antifragile_escape,381,0.9,0.998111,0.91897,0.979412,0.919868,0.525,1,0.905817
antifragile_escape,382,0.9,0.992423,0.920752,0.980699,0.920114,0.525,1,0.904639
antifragile_escape,383,0.9,0.98978,0.925365,0.984389,0.913429,0.525,1,0.902666
antifragile_escape,384,0.9,0.968999,0.923131,0.990847,0.91201,0.525,1,0.897421
antifragile_escape,385,0.9,0.963849,0.930799,0.979497,0.921089,0.525,1,0.897432
antifragile_escape,386,0.9,0.95791,0.928657,0.973796,0.924225,0.525,1,0.895549
antifragile_escape,387,0.9,0.947756,0.927634,0.96913,0.928682,0.525,1,0.893325
antifragile_escape,388,0.9,0.96419,0.928852,0.962764,0.928333,0.525,1,0.896626
antifragile_escape,389,0.9,0.957593,0.930816,0.956126,0.922992,0.525,1,0.891888
antifragile_escape,390,0.9,0.946771,0.927659,0.951531,0.919577,0.525,1,0.886614
antifragile_escape,391,0.9,0.950822,0.930549,0.941823,0.919202,0.525,1,0.886203
antifragile_escape,392,0.9,0.946226,0.937358,0.935747,0.920053,0.525,1,0.885147
antifragile_escape,393,0.9,0.95114,0.934743,0.935381,0.919847,0.525,1,0.885995
antifragile_escape,394,0.9,0.958621,0.937453,0.936116,0.919676,0.525,1,0.888582
antifragile_escape,395,0.9,0.960334,0.936838,0.937996,0.928404,0.525,1,0.891763
antifragile_escape,396,0.9,0.970093,0.926717,0.940515,0.929659,0.525,1,0.894588
antifragile_escape,397,0.9,0.975058,0.924791,0.941867,0.928299,0.525,1,0.895681
antifragile_escape,398,0.9,0.976339,0.927455,0.938403,0.928941,0.525,1,0.895544
antifragile_escape,399,0.9,0.983065,0.932149,0.941001,0.934304,0.525,1,0.900238
antifragile_escape,400,0.9,1.0,0.843537,0.840666,0.840895,0.55,2,0.853711
antifragile_escape,401,0.9,0.999984,0.842608,0.846393,0.843166,0.55,2,0.855345
antifragile_escape,402,0.9,1.0,0.845128,0.842738,0.842115,0.55,2,0.856186
antifragile_escape,403,0.9,0.993484,0.858826,0.849773,0.852481,0.55,2,0.859618
antifragile_escape,404,0.9,0.998358,0.861425,0.848756,0.852721,0.55,2,0.861997
antifragile_escape,405,0.9,1.0,0.859401,0.8525,0.854048,0.55,2,0.863144
antifragile_escape,406,0.9,0.991826,0.865548,0.839779,0.848295,0.55,2,0.859394
antifragile_escape,407,0.9,1.0,0.865222,0.846876,0.852862,0.55,2,0.86342
antifragile_escape,408,0.9,1.0,0.865088,0.855857,0.858605,0.55,2,0.865243
antifragile_escape,409,0.9,1.0,0.871693,0.870181,0.870184,0.55,2,0.870115
antifragile_escape,410,0.9,0.995645,0.87817,0.875713,0.876297,0.55,2,0.872136
antifragile_escape,411,0.9,1.0,0.87321,0.885103,0.876966,0.55,2,0.876555
antifragile_escape,412,0.9,1.0,0.879194,0.884397,0.880702,0.55,2,0.876869
antifragile_escape,413,0.9,0.994857,0.87288,0.896997,0.880152,0.55,2,0.876931
antifragile_escape,414,0.9,0.995985,0.874334,0.904804,0.882632,0.55,2,0.87942
antifragile_escape,415,0.9,0.998017,0.874744,0.898228,0.880452,0.55,2,0.877421
antifragile_escape,416,0.9,1.0,0.869482,0.900016,0.877326,0.55,2,0.877266
antifragile_escape,417,0.9,0.996279,0.874484,0.904298,0.879856,0.55,2,0.877614
antifragile_escape,418,0.9,1.0,0.881607,0.905602,0.884291,0.55,2,0.880625
antifragile_escape,419,0.9,1.0,0.885098,0.911229,0.887489,0.55,2,0.883003
antifragile_escape,420,0.9,1.0,0.892058,0.918193,0.889734,0.55,2,0.885451
antifragile_escape,421,0.9,1.0,0.895714,0.90951,0.890561,0.55,2,0.88439
antifragile_escape,422,0.9,1.0,0.894685,0.919689,0.887251,0.55,2,0.885148
antifragile_escape,423,0.9,1.0,0.899092,0.924241,0.893667,0.55,2,0.88846
antifragile_escape,424,0.9,1.0,0.899515,0.926102,0.895389,0.55,2,0.889409
antifragile_escape,425,0.9,1.0,0.904815,0.927816,0.895938,0.55,2,0.890403
antifragile_escape,426,0.9,1.0,0.90784,0.94247,0.896066,0.55,2,0.893478
antifragile_escape,427,0.9,1.0,0.910234,0.957624,0.896452,0.55,2,0.896668
antifragile_escape,428,0.9,0.99721,0.909884,0.959949,0.900528,0.55,2,0.897597
antifragile_escape,429,0.9,1.0,0.911081,0.958741,0.911109,0.55,2,0.901833
antifragile_escape,430,0.9,0.997844,0.908658,0.953893,0.913191,0.55,2,0.901043
antifragile_escape,431,0.9,1.0,0.910067,0.959186,0.912266,0.55,2,0.902312
antifragile_escape,432,0.9,1.0,0.915436,0.961981,0.913518,0.55,2,0.903538
antifragile_escape,433,0.9,0.997649,0.913964,0.957062,0.917431,0.55,2,0.903332
antifragile_escape,434,0.9,1.0,0.923134,0.97478,0.917136,0.55,2,0.907738
antifragile_escape,435,0.9,0.998671,0.919535,0.968809,0.915543,0.55,2,0.905431
antifragile_escape,436,0.9,1.0,0.921422,0.972306,0.918831,0.55,2,0.907728
antifragile_escape,437,0.9,1.0,0.935689,0.974256,0.919613,0.55,2,0.909584
antifragile_escape,438,0.9,0.989676,0.937054,0.974029,0.919437,0.55,2,0.906747
antifragile_escape,439,0.9,0.997668,0.942644,0.968952,0.918489,0.55,2,0.908453
antifragile_escape,440,0.9,1.0,0.932631,0.968479,0.916384,0.55,2,0.907196
antifragile_escape,441,0.9,0.997093,0.930714,0.968035,0.917139,0.55,2,0.906328
antifragile_escape,442,0.9,1.0,0.930306,0.965925,0.919763,0.55,2,0.907528
antifragile_escape,443,0.9,1.0,0.936414,0.97247,0.92786,0.55,2,0.911907
antifragile_escape,444,0.9,0.996669,0.937744,0.973077,0.928954,0.55,2,0.91156
antifragile_escape,445,0.9,0.988384,0.93952,0.968995,0.931083,0.55,2,0.909318
antifragile_escape,446,0.9,0.983187,0.942111,0.970508,0.935117,0.55,2,0.909673
antifragile_escape,447,0.9,0.989005,0.946156,0.964621,0.932701,0.55,2,0.909913
antifragile_escape,448,0.9,0.985217,0.940948,0.96508,0.931425,0.55,2,0.907953
antifragile_escape,449,0.9,0.986378,0.949482,0.960928,0.92936,0.55,2,0.907987
antifragile_escape,450,0.9,0.993916,0.946749,0.952201,0.926064,0.55,2,0.907292
antifragile_escape,451,0.9,1.0,0.941573,0.952631,0.928914,0.55,2,0.909164
antifragile_escape,452,0.9,1.0,0.935623,0.955551,0.928847,0.55,2,0.90897
antifragile_escape,453,0.9,1.0,0.922622,0.951714,0.92379,0.55,2,0.905606
antifragile_escape,454,0.9,1.0,0.928874,0.956311,0.927064,0.55,2,0.907967
antifragile_escape,455,0.9,0.999956,0.932767,0.950624,0.932151,0.55,2,0.908865
antifragile_escape,456,0.9,1.0,0.915702,0.943924,0.92388,0.55,2,0.905122
antifragile_escape,457,0.9,0.987727,0.924765,0.945103,0.931242,0.55,2,0.905335
antifragile_escape,458,0.9,0.994995,0.928418,0.950364,0.935654,0.55,2,0.911253
antifragile_escape,459,0.9,0.985953,0.932501,0.958186,0.940924,0.55,2,0.912437
antifragile_escape,460,0.9,0.998872,0.93939,0.97444,0.948857,0.55,2,0.920688
antifragile_escape,461,0.9,1.0,0.937637,0.969601,0.943693,0.55,2,0.917274
antifragile_escape,462,0.9,1.0,0.9359,0.981809,0.942854,0.55,2,0.919171
antifragile_escape,463,0.9,1.0,0.942115,0.983841,0.949987,0.55,2,0.922598
antifragile_escape,464,0.9,1.0,0.945447,0.982428,0.953135,0.55,2,0.923693
antifragile_escape,465,0.9,1.0,0.949033,0.990319,0.957908,0.55,2,0.927225
antifragile_escape,466,0.9,0.984533,0.953133,0.977192,0.96071,0.55,2,0.922719
antifragile_escape,467,0.9,0.99613,0.948639,0.968324,0.955144,0.55,2,0.923114
antifragile_escape,468,0.9,0.995798,0.950153,0.98555,0.960905,0.55,2,0.927715
antifragile_escape,469,0.9,1.0,0.960007,0.984692,0.966277,0.55,2,0.929693
antifragile_escape,470,0.9,1.0,0.954972,0.983934,0.961845,0.55,2,0.927665
antifragile_escape,471,0.9,1.0,0.959764,0.987979,0.965458,0.55,2,0.929717
antifragile_escape,472,0.9,0.994119,0.947434,0.989115,0.957431,0.55,2,0.925379
antifragile_escape,473,0.9,1.0,0.957884,0.98334,0.964068,0.55,2,0.928458
antifragile_escape,474,0.9,1.0,0.96759,0.990383,0.97028,0.55,2,0.931991
antifragile_escape,475,0.9,1.0,0.961621,0.989141,0.966306,0.55,2,0.93019
antifragile_escape,476,0.9,1.0,0.947738,0.99238,0.955767,0.55,2,0.926563
antifragile_escape,477,0.9,1.0,0.94712,0.997272,0.952146,0.55,2,0.925859
antifragile_escape,478,0.9,1.0,0.944472,0.987672,0.952283,0.55,2,0.924239
antifragile_escape,479,0.9,1.0,0.933795,0.99215,0.941988,0.55,2,0.920767
antifragile_escape,480,0.9,0.9965,0.928134,0.989652,0.938177,0.55,2,0.917826
antifragile_escape,481,0.9,1.0,0.926866,0.995736,0.938155,0.55,2,0.91997
antifragile_escape,482,0.9,0.996672,0.918415,0.997564,0.932043,0.55,2,0.916949
antifragile_escape,483,0.9,0.995987,0.914608,1.0,0.926232,0.55,2,0.914682
antifragile_escape,484,0.9,1.0,0.924422,0.99553,0.931497,0.55,2,0.917061
antifragile_escape,485,0.9,0.984983,0.914736,0.993933,0.928928,0.55,2,0.911757
antifragile_escape,486,0.9,0.989391,0.92321,1.0,0.933614,0.55,2,0.915855
antifragile_escape,487,0.9,1.0,0.915582,1.0,0.926732,0.55,2,0.915999
antifragile_escape,488,0.9,1.0,0.911488,0.994101,0.92505,0.55,2,0.914316
antifragile_escape,489,0.9,1.0,0.913644,0.997644,0.924682,0.55,2,0.914709
antifragile_escape,490,0.9,1.0,0.930958,0.995434,0.934838,0.55,2,0.91844
antifragile_escape,491,0.9,1.0,0.929101,0.993104,0.935638,0.55,2,0.918299
antifragile_escape,492,0.9,1.0,0.931028,0.999215,0.935454,0.55,2,0.919406
antifragile_escape,493,0.9,0.988267,0.924823,0.991351,0.93198,0.55,2,0.913183
antifragile_escape,494,0.9,0.986245,0.921652,0.988878,0.933207,0.55,2,0.912824
antifragile_escape,495,0.9,0.989974,0.920422,0.986496,0.933213,0.55,2,0.913556
antifragile_escape,496,0.9,0.986313,0.9222,0.974571,0.934508,0.55,2,0.911108
antifragile_escape,497,0.9,0.987673,0.934624,0.969782,0.943428,0.55,2,0.914181
antifragile_escape,498,0.9,0.99047,0.93522,0.971017,0.945005,0.55,2,0.916179
antifragile_escape,499,0.9,0.994052,0.941381,0.967375,0.949419,0.55,2,0.918789
antifragile_escape,500,0.9,1.0,0.955794,0.967282,0.957812,0.55,2,0.92252
antifragile_escape,501,0.9,1.0,0.959979,0.969416,0.962515,0.55,2,0.925037
antifragile_escape,502,0.9,1.0,0.96628,0.979146,0.967965,0.55,2,0.928909
antifragile_escape,503,0.9,1.0,0.963332,0.989795,0.966538,0.55,2,0.930347
antifragile_escape,504,0.9,1.0,0.960532,0.990061,0.96742,0.55,2,0.931093
antifragile_escape,505,0.9,0.989908,0.960014,1.0,0.967115,0.55,2,0.929814
antifragile_escape,506,0.9,1.0,0.964892,0.99958,0.969723,0.55,2,0.933531
antifragile_escape,507,0.9,0.999264,0.97247,1.0,0.975271,0.55,2,0.935654
antifragile_escape,508,0.9,1.0,0.979283,0.994808,0.974328,0.55,2,0.934915
antifragile_escape,509,0.9,1.0,0.982571,0.997356,0.974653,0.55,2,0.935839
antifragile_escape,510,0.9,1.0,0.97999,0.995537,0.980872,0.55,2,0.937317
antifragile_escape,511,0.9,1.0,0.970307,0.994975,0.973883,0.55,2,0.934361
antifragile_escape,512,0.9,1.0,0.968609,0.982478,0.972919,0.55,2,0.932338
antifragile_escape,513,0.9,1.0,0.971378,0.983098,0.975251,0.55,2,0.934216
antifragile_escape,514,0.9,1.0,0.96629,0.984637,0.972309,0.55,2,0.933553
antifragile_escape,515,0.9,1.0,0.980588,0.988778,0.983264,0.55,2,0.938478
antifragile_escape,516,0.9,1.0,0.983256,0.984103,0.983109,0.55,2,0.937404
antifragile_escape,517,0.9,1.0,0.977638,0.990222,0.981537,0.55,2,0.937256
antifragile_escape,518,0.9,1.0,0.984042,0.99091,0.986292,0.55,2,0.939846
antifragile_escape,519,0.9,1.0,0.979355,1.0,0.985138,0.55,2,0.940501
antifragile_escape,520,0.9,0.990735,0.974824,1.0,0.981876,0.55,2,0.936699
antifragile_escape,521,0.9,1.0,0.972055,1.0,0.979807,0.55,2,0.938483
antifragile_escape,522,0.9,1.0,0.967217,0.994043,0.975238,0.55,2,0.935852
antifragile_escape,523,0.9,0.992953,0.957852,0.999102,0.968722,0.55,2,0.931891
antifragile_escape,524,0.9,0.981698,0.954604,0.999074,0.967188,0.55,2,0.9286
antifragile_escape,525,0.9,0.998558,0.951386,0.994994,0.964224,0.55,2,0.931651
antifragile_escape,526,0.9,0.997741,0.951408,1.0,0.96502,0.55,2,0.932423
antifragile_escape,527,0.9,1.0,0.952902,0.994083,0.965117,0.55,2,0.932231
antifragile_escape,528,0.9,1.0,0.961069,0.992223,0.9705,0.55,2,0.933859
antifragile_escape,529,0.9,0.998918,0.965364,0.991848,0.972886,0.55,2,0.933854
antifragile_escape,530,0.9,1.0,0.965105,1.0,0.972923,0.55,2,0.93523
antifragile_escape,531,0.9,1.0,0.959444,0.988613,0.96853,0.55,2,0.932585
antifragile_escape,532,0.9,1.0,0.956724,0.990445,0.966369,0.55,2,0.931487
antifragile_escape,533,0.9,1.0,0.951522,0.986432,0.961751,0.55,2,0.929043
antifragile_escape,534,0.9,1.0,0.953185,0.984301,0.96242,0.55,2,0.928867
antifragile_escape,535,0.9,0.998354,0.958249,0.993224,0.966798,0.55,2,0.931142
antifragile_escape,536,0.9,1.0,0.96126,1.0,0.970134,0.55,2,0.934164
antifragile_escape,537,0.9,1.0,0.969417,0.99867,0.977118,0.55,2,0.936972
antifragile_escape,538,0.9,0.991716,0.970863,0.988158,0.976296,0.55,2,0.93276
antifragile_escape,539,0.9,0.980038,0.963757,0.982198,0.969777,0.55,2,0.926324
antifragile_escape,540,0.9,0.994831,0.970194,0.985518,0.975187,0.55,2,0.932991
antifragile_escape,541,0.9,0.991535,0.975921,0.97913,0.976263,0.55,2,0.93269
antifragile_escape,542,0.9,0.996822,0.975336,0.981941,0.977294,0.55,2,0.932635
antifragile_escape,543,0.9,0.999515,0.975515,0.986534,0.977843,0.55,2,0.9343
antifragile_escape,544,0.9,1.0,0.976401,0.987487,0.978841,0.55,2,0.935044
antifragile_escape,545,0.9,0.994912,0.977917,0.995472,0.974769,0.55,2,0.93363
antifragile_escape,546,0.9,0.993829,0.976126,0.990132,0.973891,0.55,2,0.931877
antifragile_escape,547,0.9,0.987313,0.969576,0.982514,0.973418,0.55,2,0.928752
antifragile_escape,548,0.9,0.990708,0.967756,0.97719,0.970837,0.55,2,0.927974
antifragile_escape,549,0.9,1.0,0.96327,0.981523,0.967891,0.55,2,0.929636
antifragile_escape,550,0.9,1.0,0.970951,0.988161,0.972511,0.55,2,0.93248
antifragile_escape,551,0.9,1.0,0.973869,0.986031,0.96912,0.55,2,0.931105
antifragile_escape,552,0.9,1.0,0.967196,0.990138,0.967174,0.55,2,0.930726
antifragile_escape,553,0.9,1.0,0.963672,0.980629,0.964389,0.55,2,0.927733
antifragile_escape,554,0.9,0.999264,0.96022,0.970081,0.963471,0.55,2,0.926237
antifragile_escape,555,0.9,1.0,0.966806,0.974127,0.969129,0.55,2,0.928911
antifragile_escape,556,0.9,1.0,0.983265,0.97797,0.975771,0.55,2,0.933083
antifragile_escape,557,0.9,0.995513,0.99262,0.974435,0.975341,0.55,2,0.933242
antifragile_escape,558,0.9,1.0,0.993331,0.975001,0.975679,0.55,2,0.93478
antifragile_escape,559,0.9,1.0,1.0,0.97484,0.973072,0.55,2,0.935124
antifragile_escape,560,0.9,1.0,1.0,0.978695,0.974367,0.55,2,0.935849
antifragile_escape,561,0.9,0.998452,0.998442,0.984931,0.980644,0.55,2,0.937703
antifragile_escape,562,0.9,0.995207,0.999125,0.995584,0.975941,0.55,2,0.936942
antifragile_escape,563,0.9,0.987799,0.995336,0.993484,0.973799,0.55,2,0.933324
antifragile_escape,564,0.9,0.991457,0.992216,0.984837,0.975579,0.55,2,0.933085
antifragile_escape,565,0.9,1.0,0.983124,0.986927,0.978146,0.55,2,0.93508
antifragile_escape,566,0.9,1.0,0.982757,0.998236,0.984311,0.55,2,0.939232
antifragile_escape,567,0.9,1.0,0.977604,1.0,0.982739,0.55,2,0.93916
antifragile_escape,568,0.9,1.0,0.977398,1.0,0.982927,0.55,2,0.939326
antifragile_escape,569,0.9,1.0,0.976834,1.0,0.983166,0.55,2,0.939682
antifragile_escape,570,0.9,0.998283,0.971016,0.996594,0.977979,0.55,2,0.936474
antifragile_escape,571,0.9,1.0,0.970653,1.0,0.978874,0.55,2,0.938182
antifragile_escape,572,0.9,0.997025,0.980681,0.999634,0.98604,0.55,2,0.939948
antifragile_escape,573,0.9,0.993507,0.972248,1.0,0.979238,0.55,2,0.936131
antifragile_escape,574,0.9,0.988418,0.965247,1.0,0.974982,0.55,2,0.933499
antifragile_escape,575,0.9,0.996596,0.954867,0.995935,0.966017,0.55,2,0.93134
antifragile_escape,576,0.9,1.0,0.942295,0.988081,0.955436,0.55,2,0.926975
antifragile_escape,577,0.9,1.0,0.945259,0.993678,0.959023,0.55,2,0.929511
antifragile_escape,578,0.9,1.0,0.948153,0.996871,0.961691,0.55,2,0.93104
antifragile_escape,579,0.9,1.0,0.944264,0.999462,0.959147,0.55,2,0.930443
antifragile_escape,580,0.9,0.998494,0.941377,0.995499,0.955407,0.55,2,0.927478
antifragile_escape,581,0.9,1.0,0.937349,1.0,0.952282,0.55,2,0.927234
antifragile_escape,582,0.9,1.0,0.935355,0.997547,0.950787,0.55,2,0.926318
antifragile_escape,583,0.9,1.0,0.929427,1.0,0.946196,0.55,2,0.924825
antifragile_escape,584,0.9,1.0,0.9174,1.0,0.939825,0.55,2,0.923336
antifragile_escape,585,0.9,1.0,0.912901,1.0,0.935891,0.55,2,0.921545
antifragile_escape,586,0.9,0.993416,0.910741,0.995943,0.93469,0.55,2,0.919107
