system,step,escape,basin,truth,constraint,coherence,option_density,civilization_access,discoveries,survivability
power_maximizer,291,0.95,1.0,0.896241,0.922016,0.891086,0.69,0.652,2,0.85272
power_maximizer,292,0.95,0.984193,0.88898,0.91583,0.88361,0.69,0.652,2,0.846065
power_maximizer,293,0.95,0.985956,0.881268,0.910929,0.875336,0.69,0.652,2,0.842922
power_maximizer,294,0.95,1.0,0.893503,0.909527,0.890299,0.69,0.652,2,0.850103
power_maximizer,295,0.95,0.994606,0.883333,0.909912,0.878017,0.69,0.652,2,0.84529
power_maximizer,296,0.95,0.997728,0.875131,0.906421,0.868874,0.69,0.652,2,0.842416
power_maximizer,297,0.95,1.0,0.879135,0.899621,0.875037,0.69,0.652,2,0.84349
power_maximizer,298,0.95,0.997398,0.884382,0.900762,0.881106,0.69,0.652,2,0.845067
power_maximizer,299,0.95,0.998669,0.887962,0.90563,0.884428,0.69,0.652,2,0.847276
power_maximizer,300,0.95,1.0,0.895351,0.905223,0.893377,0.69,0.652,2,0.850239
power_maximizer,301,0.95,1.0,0.90837,0.898992,0.897117,0.69,0.652,2,0.852184
power_maximizer,302,0.95,1.0,0.90312,0.892269,0.890099,0.69,0.652,2,0.84904
power_maximizer,303,0.95,1.0,0.903668,0.889658,0.886856,0.69,0.652,2,0.848203
power_maximizer,304,0.95,0.998101,0.899547,0.904672,0.898522,0.69,0.652,2,0.85135
power_maximizer,305,0.95,1.0,0.897818,0.9047,0.896441,0.69,0.652,2,0.85109
power_maximizer,306,0.95,0.982586,0.890776,0.89498,0.889935,0.69,0.652,2,0.843743
power_maximizer,307,0.95,0.976823,0.900037,0.895974,0.895161,0.69,0.652,2,0.845253
power_maximizer,308,0.95,0.983911,0.905931,0.891817,0.888994,0.69,0.652,2,0.84608
power_maximizer,309,0.95,0.993541,0.9036,0.896472,0.895047,0.69,0.652,2,0.849299
power_maximizer,310,0.95,0.992945,0.898021,0.89061,0.889128,0.69,0.652,2,0.846291
power_maximizer,311,0.95,0.978466,0.899763,0.893885,0.892709,0.69,0.652,2,0.844806
power_maximizer,312,0.95,0.982479,0.904389,0.898867,0.897763,0.69,0.652,2,0.848047
power_maximizer,313,0.95,0.996495,0.899529,0.910182,0.897398,0.69,0.652,2,0.851727
power_maximizer,314,0.95,1.0,0.901143,0.908787,0.899614,0.69,0.652,2,0.85285
power_maximizer,315,0.95,1.0,0.892973,0.915686,0.88843,0.69,0.652,2,0.850694
power_maximizer,316,0.95,0.997425,0.896069,0.912345,0.892813,0.69,0.652,2,0.850903
power_maximizer,317,0.95,1.0,0.897085,0.923835,0.891735,0.69,0.652,2,0.853266
power_maximizer,318,0.95,1.0,0.898904,0.929523,0.89278,0.69,0.652,2,0.854671
power_maximizer,319,0.95,1.0,0.899424,0.925353,0.894239,0.69,0.652,2,0.854331
power_maximizer,320,0.95,1.0,0.757771,0.774407,0.754444,0.785,0.728,3,0.807965
power_maximizer,321,0.95,1.0,0.762916,0.773372,0.760825,0.785,0.728,3,0.809746
power_maximizer,322,0.95,0.999002,0.775481,0.778274,0.774923,0.785,0.728,3,0.814849
power_maximizer,323,0.95,1.0,0.765152,0.76885,0.764412,0.785,0.728,3,0.809999
power_maximizer,324,0.95,1.0,0.769473,0.763665,0.762504,0.785,0.728,3,0.809642
power_maximizer,325,0.95,1.0,0.777184,0.76752,0.765587,0.785,0.728,3,0.81214
power_maximizer,326,0.95,1.0,0.767083,0.771855,0.766128,0.785,0.728,3,0.811102
power_maximizer,327,0.95,0.991195,0.765909,0.767648,0.765562,0.785,0.728,3,0.808366
power_maximizer,328,0.95,0.995423,0.756212,0.774122,0.75263,0.785,0.728,3,0.806433
power_maximizer,329,0.95,0.997214,0.744253,0.770854,0.738933,0.785,0.728,3,0.801924
power_maximizer,330,0.95,0.97879,0.745237,0.766524,0.74098,0.785,0.728,3,0.798051
power_maximizer,331,0.95,0.977189,0.750718,0.772718,0.746318,0.785,0.728,3,0.800563
power_maximizer,332,0.95,0.979366,0.755966,0.766535,0.753852,0.785,0.728,3,0.802159
power_maximizer,333,0.95,0.977082,0.75553,0.769203,0.752795,0.785,0.728,3,0.801881
power_maximizer,334,0.95,0.982712,0.764268,0.773731,0.762375,0.785,0.728,3,0.806838
power_maximizer,335,0.95,0.985521,0.771549,0.765178,0.763904,0.785,0.728,3,0.807586
power_maximizer,336,0.95,0.996334,0.775911,0.770468,0.769379,0.785,0.728,3,0.812256
power_maximizer,337,0.95,1.0,0.782547,0.789486,0.78116,0.785,0.728,3,0.819112
power_maximizer,338,0.95,0.997417,0.787724,0.794646,0.786339,0.785,0.728,3,0.821181
power_maximizer,339,0.95,0.992958,0.80413,0.799072,0.79806,0.785,0.728,3,0.825826
power_maximizer,340,0.95,1.0,0.805825,0.799966,0.798794,0.785,0.728,3,0.8278
power_maximizer,341,0.95,0.993465,0.810271,0.813844,0.809557,0.785,0.728,3,0.831236
power_maximizer,342,0.95,0.994255,0.809505,0.813616,0.808683,0.785,0.728,3,0.83108
power_maximizer,343,0.95,0.995033,0.817289,0.805453,0.803086,0.785,0.728,3,0.830435
power_maximizer,344,0.95,0.995795,0.821743,0.801026,0.796882,0.785,0.728,3,0.829688
power_maximizer,345,0.95,1.0,0.82964,0.794325,0.787262,0.785,0.728,3,0.829339
power_maximizer,346,0.95,1.0,0.822053,0.796647,0.791566,0.785,0.728,3,0.829034
power_maximizer,347,0.95,1.0,0.825252,0.800835,0.795951,0.785,0.728,3,0.830981
power_maximizer,348,0.95,1.0,0.810146,0.80132,0.799555,0.785,0.728,3,0.828916
power_maximizer,349,0.95,0.989783,0.81299,0.811197,0.810838,0.785,0.728,3,0.83077
power_maximizer,350,0.95,0.996274,0.809739,0.809431,0.809369,0.785,0.728,3,0.830966
power_maximizer,351,0.95,0.995734,0.814795,0.80049,0.797629,0.785,0.728,3,0.828459
power_maximizer,352,0.95,1.0,0.815923,0.806338,0.804421,0.785,0.728,3,0.831537
power_maximizer,353,0.95,1.0,0.816188,0.807437,0.805687,0.785,0.728,3,0.831964
power_maximizer,354,0.95,0.999155,0.822562,0.811284,0.809028,0.785,0.728,3,0.834092
power_maximizer,355,0.95,1.0,0.82777,0.811035,0.807688,0.785,0.728,3,0.834944
power_maximizer,356,0.95,0.991257,0.837402,0.82151,0.818332,0.785,0.728,3,0.838308
power_maximizer,357,0.95,1.0,0.845327,0.829479,0.826309,0.785,0.728,3,0.844035
power_maximizer,358,0.95,1.0,0.845926,0.833868,0.831457,0.785,0.728,3,0.845669
power_maximizer,359,0.95,1.0,0.842306,0.840808,0.840509,0.785,0.728,3,0.847576
power_maximizer,360,0.95,1.0,0.848672,0.841093,0.839577,0.785,0.728,3,0.848618
power_maximizer,361,0.95,0.996854,0.840675,0.844422,0.839925,0.785,0.728,3,0.847138
power_maximizer,362,0.95,0.997135,0.824853,0.838805,0.822063,0.785,0.728,3,0.840589
power_maximizer,363,0.95,0.995618,0.829118,0.832395,0.828463,0.785,0.728,3,0.841052
power_maximizer,364,0.95,0.998265,0.832909,0.848361,0.829819,0.785,0.728,3,0.845035
power_maximizer,365,0.95,0.999613,0.831355,0.848227,0.82798,0.785,0.728,3,0.84471
power_maximizer,366,0.95,1.0,0.831007,0.858852,0.825438,0.785,0.728,3,0.846018
power_maximizer,367,0.95,1.0,0.83358,0.871257,0.826044,0.785,0.728,3,0.848563
power_maximizer,368,0.95,1.0,0.831229,0.86768,0.823939,0.785,0.728,3,0.84723
power_maximizer,369,0.95,1.0,0.833496,0.861549,0.827885,0.785,0.728,3,0.847289
power_maximizer,370,0.95,0.992383,0.824888,0.863868,0.817092,0.785,0.728,3,0.84286
power_maximizer,371,0.95,0.996076,0.813427,0.864357,0.803241,0.785,0.728,3,0.839398
power_maximizer,372,0.95,1.0,0.806923,0.86364,0.79558,0.785,0.728,3,0.837671
power_maximizer,373,0.95,1.0,0.81262,0.865964,0.801951,0.785,0.728,3,0.840088
power_maximizer,374,0.95,1.0,0.810011,0.872841,0.797446,0.785,0.728,3,0.839998
power_maximizer,375,0.95,1.0,0.813364,0.870669,0.801903,0.785,0.728,3,0.840967
power_maximizer,376,0.95,0.99882,0.809173,0.870099,0.796988,0.785,0.728,3,0.839099
power_maximizer,377,0.95,1.0,0.804563,0.87593,0.790289,0.785,0.728,3,0.838366
power_maximizer,378,0.95,0.99927,0.80316,0.88537,0.786718,0.785,0.728,3,0.838907
power_maximizer,379,0.95,1.0,0.808515,0.874102,0.795397,0.785,0.728,3,0.839602
power_maximizer,380,0.95,1.0,0.811606,0.87602,0.798724,0.785,0.728,3,0.840998
power_maximizer,381,0.95,1.0,0.801882,0.867414,0.788776,0.785,0.728,3,0.836279
power_maximizer,382,0.95,0.998081,0.812132,0.867114,0.801136,0.785,0.728,3,0.83967
power_maximizer,383,0.95,0.991737,0.797888,0.867304,0.784005,0.785,0.728,3,0.833127
power_maximizer,384,0.95,0.992141,0.806787,0.876087,0.792927,0.785,0.728,3,0.837642
power_maximizer,385,0.95,0.978864,0.812809,0.880907,0.79919,0.785,0.728,3,0.837844
power_maximizer,386,0.95,0.990515,0.808067,0.894388,0.790802,0.785,0.728,3,0.840136
power_maximizer,387,0.95,1.0,0.800246,0.890074,0.78228,0.785,0.728,3,0.838571
power_maximizer,388,0.95,1.0,0.807682,0.892815,0.790656,0.785,0.728,3,0.841688
power_maximizer,389,0.95,1.0,0.80857,0.883417,0.793601,0.785,0.728,3,0.840815
power_maximizer,390,0.95,1.0,0.81324,0.875413,0.800806,0.785,0.728,3,0.841528
power_maximizer,391,0.95,0.999146,0.813289,0.868653,0.802216,0.785,0.728,3,0.84051
power_maximizer,392,0.95,0.997117,0.820158,0.875084,0.809173,0.785,0.728,3,0.843483
power_maximizer,393,0.95,0.997781,0.823156,0.871683,0.813451,0.785,0.728,3,0.844296
power_maximizer,394,0.95,0.994059,0.821469,0.866242,0.812515,0.785,0.728,3,0.842227
power_maximizer,395,0.95,1.0,0.814089,0.867998,0.803307,0.785,0.728,3,0.840895
power_maximizer,396,0.95,1.0,0.816242,0.86086,0.807319,0.785,0.728,3,0.840782
power_maximizer,397,0.95,1.0,0.82462,0.849245,0.819695,0.785,0.728,3,0.842412
power_maximizer,398,0.95,1.0,0.825806,0.854355,0.820097,0.785,0.728,3,0.843507
power_maximizer,399,0.95,1.0,0.818171,0.842037,0.813398,0.785,0.728,3,0.83909
power_maximizer,400,0.95,0.99592,0.81762,0.835614,0.814021,0.785,0.728,3,0.837247
power_maximizer,401,0.95,0.998329,0.815431,0.839854,0.810547,0.785,0.728,3,0.837458
power_maximizer,402,0.95,1.0,0.819078,0.851243,0.812645,0.785,0.728,3,0.840606
power_maximizer,403,0.95,1.0,0.828045,0.860615,0.821531,0.785,0.728,3,0.845141
power_maximizer,404,0.95,1.0,0.838257,0.865336,0.832841,0.785,0.728,3,0.849545
power_maximizer,405,0.95,1.0,0.837895,0.868681,0.831738,0.785,0.728,3,0.849838
power_maximizer,406,0.95,1.0,0.840312,0.866189,0.835137,0.785,0.728,3,0.850418
power_maximizer,407,0.95,1.0,0.831566,0.869739,0.823932,0.785,0.728,3,0.847619
power_maximizer,408,0.95,1.0,0.833867,0.875873,0.825466,0.785,0.728,3,0.84926
power_maximizer,409,0.95,1.0,0.842653,0.863297,0.838524,0.785,0.728,3,0.850919
power_maximizer,410,0.95,1.0,0.851008,0.857618,0.849686,0.785,0.728,3,0.8533
power_maximizer,411,0.95,1.0,0.852694,0.861025,0.851027,0.785,0.728,3,0.854363
power_maximizer,412,0.95,0.989678,0.860304,0.862742,0.859817,0.785,0.728,3,0.85535
power_maximizer,413,0.95,0.981709,0.864999,0.849905,0.846886,0.785,0.728,3,0.850478
power_maximizer,414,0.95,0.973572,0.86694,0.850991,0.847801,0.785,0.728,3,0.84952
power_maximizer,415,0.95,0.975943,0.864372,0.849739,0.846813,0.785,0.728,3,0.849174
power_maximizer,416,0.95,0.984034,0.863685,0.850124,0.847411,0.785,0.728,3,0.850826
power_maximizer,417,0.95,0.990941,0.854762,0.856433,0.854428,0.785,0.728,3,0.852733
power_maximizer,418,0.95,1.0,0.849904,0.85754,0.848377,0.785,0.728,3,0.852879
power_maximizer,419,0.95,1.0,0.847528,0.860593,0.844915,0.785,0.728,3,0.852386
power_maximizer,420,0.95,1.0,0.845166,0.86173,0.841853,0.785,0.728,3,0.851653
power_maximizer,421,0.95,1.0,0.849724,0.862025,0.847264,0.785,0.728,3,0.853386
power_maximizer,422,0.95,1.0,0.853714,0.859324,0.852592,0.785,0.728,3,0.854525
power_maximizer,423,0.95,0.991795,0.849317,0.857786,0.847624,0.785,0.728,3,0.851052
power_maximizer,424,0.95,0.990479,0.854967,0.856262,0.854708,0.785,0.728,3,0.852695
power_maximizer,425,0.95,0.993147,0.861945,0.854778,0.853345,0.785,0.728,3,0.854029
power_maximizer,426,0.95,0.995705,0.85531,0.85333,0.852934,0.785,0.728,3,0.853049
power_maximizer,427,0.95,1.0,0.854252,0.869337,0.851235,0.785,0.728,3,0.856007
power_maximizer,428,0.95,1.0,0.849233,0.867945,0.845491,0.785,0.728,3,0.853962
power_maximizer,429,0.95,0.985197,0.852464,0.880947,0.846767,0.785,0.728,3,0.853867
power_maximizer,430,0.95,0.991075,0.860383,0.881392,0.856182,0.785,0.728,3,0.858046
power_maximizer,431,0.95,0.97667,0.865905,0.882136,0.862659,0.785,0.728,3,0.857314
power_maximizer,432,0.95,0.981482,0.864012,0.88038,0.860738,0.785,0.728,3,0.857348
power_maximizer,433,0.95,0.974575,0.871928,0.873429,0.871627,0.785,0.728,3,0.858021
power_maximizer,434,0.95,0.993759,0.880229,0.875534,0.874595,0.785,0.728,3,0.864164
power_maximizer,435,0.95,0.993325,0.882106,0.877253,0.876282,0.785,0.728,3,0.864959
power_maximizer,436,0.95,0.996878,0.882234,0.870074,0.867642,0.785,0.728,3,0.863162
power_maximizer,437,0.95,1.0,0.875437,0.870495,0.869507,0.785,0.728,3,0.862929
power_maximizer,438,0.95,1.0,0.8746,0.880914,0.873337,0.785,0.728,3,0.865058
power_maximizer,439,0.95,0.993306,0.880132,0.877695,0.877208,0.785,0.728,3,0.864819
power_maximizer,440,0.95,0.999616,0.87862,0.88452,0.87744,0.785,0.728,3,0.866939
power_maximizer,441,0.95,0.998465,0.876139,0.882512,0.874864,0.785,0.728,3,0.865528
power_maximizer,442,0.95,1.0,0.887885,0.897527,0.885956,0.785,0.728,3,0.872127
power_maximizer,443,0.95,1.0,0.882173,0.894092,0.879789,0.785,0.728,3,0.869562
power_maximizer,444,0.95,0.995343,0.877275,0.894497,0.873831,0.785,0.728,3,0.866861
power_maximizer,445,0.95,1.0,0.873242,0.91262,0.865366,0.785,0.728,3,0.868611
power_maximizer,446,0.95,1.0,0.872054,0.914101,0.863645,0.785,0.728,3,0.868359
power_maximizer,447,0.95,1.0,0.880307,0.916913,0.872985,0.785,0.728,3,0.871789
power_maximizer,448,0.95,1.0,0.875014,0.926684,0.86468,0.785,0.728,3,0.871071
power_maximizer,449,0.95,1.0,0.861896,0.921664,0.849942,0.785,0.728,3,0.865548
power_maximizer,450,0.95,1.0,0.870208,0.913052,0.86164,0.785,0.728,3,0.867538
power_maximizer,451,0.95,1.0,0.861816,0.914047,0.851369,0.785,0.728,3,0.864544
power_maximizer,452,0.95,1.0,0.852361,0.913125,0.840208,0.785,0.728,3,0.860908
power_maximizer,453,0.95,1.0,0.850752,0.911509,0.8386,0.785,0.728,3,0.860103
power_maximizer,454,0.95,1.0,0.850716,0.910113,0.838837,0.785,0.728,3,0.859911
power_maximizer,455,0.95,0.988433,0.85537,0.911188,0.844206,0.785,0.728,3,0.859466
power_maximizer,456,0.95,0.999919,0.845389,0.900411,0.834384,0.785,0.728,3,0.856671
power_maximizer,457,0.95,1.0,0.848265,0.898833,0.838151,0.785,0.728,3,0.857555
power_maximizer,458,0.95,1.0,0.85299,0.898482,0.843891,0.785,0.728,3,0.859268
power_maximizer,459,0.95,1.0,0.862084,0.903568,0.853787,0.785,0.728,3,0.863302
power_maximizer,460,0.95,1.0,0.868902,0.914078,0.859867,0.785,0.728,3,0.867184
power_maximizer,461,0.95,1.0,0.874959,0.915454,0.86686,0.785,0.728,3,0.869613
power_maximizer,462,0.95,1.0,0.879932,0.916996,0.872519,0.785,0.728,3,0.87166
power_maximizer,463,0.95,1.0,0.890242,0.912588,0.885773,0.785,0.728,3,0.874931
power_maximizer,464,0.95,1.0,0.896833,0.904653,0.895269,0.785,0.728,3,0.876367
power_maximizer,465,0.95,0.987498,0.898267,0.899087,0.898103,0.785,0.728,3,0.873688
power_maximizer,466,0.95,0.996589,0.895639,0.901686,0.894429,0.785,0.728,3,0.874861
power_maximizer,467,0.95,1.0,0.899742,0.898714,0.898508,0.785,0.728,3,0.876459
power_maximizer,468,0.95,1.0,0.903305,0.891547,0.889196,0.785,0.728,3,0.874464
power_maximizer,469,0.95,0.995123,0.912941,0.898993,0.896204,0.785,0.728,3,0.877536
power_maximizer,470,0.95,1.0,0.912731,0.904277,0.902586,0.785,0.728,3,0.88034
power_maximizer,471,0.95,1.0,0.91901,0.902054,0.898663,0.785,0.728,3,0.880487
power_maximizer,472,0.95,0.994245,0.913595,0.892259,0.887992,0.785,0.728,3,0.875086
power_maximizer,473,0.95,1.0,0.923184,0.883796,0.875918,0.785,0.728,3,0.874677
power_maximizer,474,0.95,1.0,0.921365,0.885799,0.878686,0.785,0.728,3,0.875113
power_maximizer,475,0.95,1.0,0.915927,0.888367,0.882855,0.785,0.728,3,0.875212
power_maximizer,476,0.95,1.0,0.923083,0.885008,0.877393,0.785,0.728,3,0.875089
power_maximizer,477,0.95,0.986552,0.922407,0.882898,0.874996,0.785,0.728,3,0.871557
power_maximizer,478,0.95,0.993976,0.920639,0.877849,0.869291,0.785,0.728,3,0.871003
power_maximizer,479,0.95,1.0,0.925209,0.878535,0.8692,0.785,0.728,3,0.873125
power_maximizer,480,0.95,0.994513,0.779879,0.719812,0.707799,0.88,0.804,4,0.820299
power_maximizer,481,0.95,1.0,0.777838,0.726233,0.715913,0.88,0.804,4,0.823354
power_maximizer,482,0.95,0.980463,0.787645,0.711233,0.69595,0.88,0.804,4,0.815618
power_maximizer,483,0.95,0.992466,0.78829,0.705901,0.689423,0.88,0.804,4,0.816237
power_maximizer,484,0.95,1.0,0.779301,0.716204,0.703585,0.88,0.804,4,0.82004
power_maximizer,485,0.95,0.994261,0.778451,0.713506,0.700517,0.88,0.804,4,0.817817
power_maximizer,486,0.95,1.0,0.770795,0.714523,0.703268,0.88,0.804,4,0.81819
power_maximizer,487,0.95,1.0,0.765445,0.727574,0.72,0.88,0.804,4,0.821992
power_maximizer,488,0.95,0.994505,0.764196,0.726033,0.718401,0.88,0.804,4,0.820166
power_maximizer,489,0.95,0.999063,0.759658,0.716239,0.707555,0.88,0.804,4,0.816958
power_maximizer,490,0.95,0.98844,0.758029,0.714189,0.705421,0.88,0.804,4,0.813871
power_maximizer,491,0.95,1.0,0.761271,0.719091,0.710655,0.88,0.804,4,0.818388
power_maximizer,492,0.95,0.998568,0.765428,0.716315,0.706492,0.88,0.804,4,0.81774
power_maximizer,493,0.95,0.992747,0.766524,0.716203,0.706138,0.88,0.804,4,0.816698
power_maximizer,494,0.95,0.991423,0.767701,0.718191,0.70829,0.88,0.804,4,0.817308
power_maximizer,495,0.95,0.999104,0.771919,0.721042,0.710866,0.88,0.804,4,0.820471
power_maximizer,496,0.95,1.0,0.773241,0.722549,0.71241,0.88,0.804,4,0.821377
power_maximizer,497,0.95,1.0,0.76792,0.730497,0.723013,0.88,0.804,4,0.823387
power_maximizer,498,0.95,1.0,0.780155,0.736663,0.727965,0.88,0.804,4,0.827368
power_maximizer,499,0.95,0.999316,0.782979,0.738311,0.729377,0.88,0.804,4,0.82823
power_maximizer,500,0.95,1.0,0.786774,0.736848,0.726863,0.88,0.804,4,0.828413
power_maximizer,501,0.95,0.992918,0.791677,0.743278,0.733598,0.88,0.804,4,0.829986
power_maximizer,502,0.95,1.0,0.794704,0.748711,0.739512,0.88,0.804,4,0.833762
power_maximizer,503,0.95,1.0,0.793983,0.765011,0.759217,0.88,0.804,4,0.839393
power_maximizer,504,0.95,0.998473,0.799059,0.769342,0.763399,0.88,0.804,4,0.841364
power_maximizer,505,0.95,1.0,0.800905,0.765444,0.758352,0.88,0.804,4,0.84057
power_maximizer,506,0.95,1.0,0.795707,0.778922,0.775565,0.88,0.804,4,0.844545
power_maximizer,507,0.95,1.0,0.8077,0.782531,0.777497,0.88,0.804,4,0.84759
power_maximizer,508,0.95,0.998518,0.813499,0.788,0.7829,0.88,0.804,4,0.850077
power_maximizer,509,0.95,0.995998,0.816516,0.790125,0.784847,0.88,0.804,4,0.850768
power_maximizer,510,0.95,0.988023,0.822109,0.777032,0.768017,0.88,0.804,4,0.845392
power_maximizer,511,0.95,0.987999,0.832093,0.776747,0.765678,0.88,0.804,4,0.846764
power_maximizer,512,0.95,0.988623,0.83479,0.783847,0.773659,0.88,0.804,4,0.849788
power_maximizer,513,0.95,1.0,0.830811,0.788209,0.779688,0.88,0.804,4,0.853009
power_maximizer,514,0.95,1.0,0.84434,0.786169,0.774535,0.88,0.804,4,0.854294
power_maximizer,515,0.95,0.995845,0.85017,0.791723,0.780034,0.88,0.804,4,0.856281
power_maximizer,516,0.95,0.990662,0.856569,0.786874,0.772935,0.88,0.804,4,0.854484
power_maximizer,517,0.95,1.0,0.860489,0.79293,0.779418,0.88,0.804,4,0.859064
power_maximizer,518,0.95,0.989318,0.858547,0.788858,0.77492,0.88,0.804,4,0.855207
power_maximizer,519,0.95,1.0,0.861882,0.79367,0.780027,0.88,0.804,4,0.85953
power_maximizer,520,0.95,1.0,0.869326,0.795951,0.781276,0.88,0.804,4,0.861435
power_maximizer,521,0.95,1.0,0.868842,0.789959,0.774182,0.88,0.804,4,0.859254
power_maximizer,522,0.95,1.0,0.870754,0.784762,0.767564,0.88,0.804,4,0.857708
power_maximizer,523,0.95,1.0,0.859369,0.781854,0.766351,0.88,0.804,4,0.854999
power_maximizer,524,0.95,1.0,0.854135,0.785423,0.77168,0.88,0.804,4,0.855481
power_maximizer,525,0.95,1.0,0.855314,0.78519,0.771165,0.88,0.804,4,0.855573
power_maximizer,526,0.95,1.0,0.85822,0.791544,0.778209,0.88,0.804,4,0.85824
power_maximizer,527,0.95,1.0,0.860489,0.798754,0.786406,0.88,0.804,4,0.861114
power_maximizer,528,0.95,0.997364,0.851315,0.81043,0.802253,0.88,0.804,4,0.863339
power_maximizer,529,0.95,0.987448,0.848816,0.817336,0.81104,0.88,0.804,4,0.863416
power_maximizer,530,0.95,0.987151,0.859035,0.813244,0.804086,0.88,0.804,4,0.863429
power_maximizer,531,0.95,0.992643,0.86307,0.818463,0.809542,0.88,0.804,4,0.866962
power_maximizer,532,0.95,0.998031,0.867649,0.819086,0.809374,0.88,0.804,4,0.868937
power_maximizer,533,0.95,1.0,0.870528,0.825892,0.816965,0.88,0.804,4,0.872152
power_maximizer,534,0.95,1.0,0.867227,0.828388,0.82062,0.88,0.804,4,0.872542
power_maximizer,535,0.95,1.0,0.882059,0.827304,0.816353,0.88,0.804,4,0.874356
power_maximizer,536,0.95,1.0,0.884063,0.843404,0.835272,0.88,0.804,4,0.880319
power_maximizer,537,0.95,1.0,0.880661,0.843174,0.835676,0.88,0.804,4,0.879735
power_maximizer,538,0.95,1.0,0.884008,0.85261,0.846331,0.88,0.804,4,0.883552
power_maximizer,539,0.95,1.0,0.901623,0.856745,0.847769,0.88,0.804,4,0.887614
power_maximizer,540,0.95,0.998246,0.897148,0.864083,0.85747,0.88,0.804,4,0.889184
power_maximizer,541,0.95,1.0,0.898001,0.870103,0.864523,0.88,0.804,4,0.89178
power_maximizer,542,0.95,0.995195,0.900571,0.875268,0.870207,0.88,0.804,4,0.893018
power_maximizer,543,0.95,0.99252,0.905829,0.872301,0.865596,0.88,0.804,4,0.892217
power_maximizer,544,0.95,0.988768,0.914766,0.877634,0.870208,0.88,0.804,4,0.894666
power_maximizer,545,0.95,1.0,0.932665,0.868847,0.856084,0.88,0.804,4,0.896469
power_maximizer,546,0.95,0.998871,0.928368,0.863955,0.851073,0.88,0.804,4,0.893885
power_maximizer,547,0.95,0.992938,0.931238,0.865898,0.85283,0.88,0.804,4,0.893807
power_maximizer,548,0.95,1.0,0.935681,0.865267,0.851184,0.88,0.804,4,0.895655
power_maximizer,549,0.95,1.0,0.925278,0.860869,0.847988,0.88,0.804,4,0.892567
power_maximizer,550,0.95,1.0,0.925444,0.859728,0.846585,0.88,0.804,4,0.89219
power_maximizer,551,0.95,1.0,0.930695,0.855825,0.840851,0.88,0.804,4,0.891593
power_maximizer,552,0.95,1.0,0.932564,0.846418,0.829188,0.88,0.804,4,0.888559
power_maximizer,553,0.95,1.0,0.932083,0.84338,0.82564,0.88,0.804,4,0.887418
power_maximizer,554,0.95,1.0,0.933443,0.848888,0.831978,0.88,0.804,4,0.889558
power_maximizer,555,0.95,1.0,0.931504,0.853328,0.837692,0.88,0.804,4,0.890834
