scarcity,visibility,coupling,fragmentation,winner,competitive_score,antifragile_score,recursive_score,unification_score
0.0,0.2,0.8,0.8,recursive,-0.054594,0.587631,0.685648,0.583309
0.0,0.2,0.8,0.9,antifragile,0.101189,0.639645,0.529483,0.462302
0.0,0.2,0.8,1.0,antifragile,0.21111,0.805816,0.42334,0.4331
0.0,0.2,0.9,0.0,unification,-0.978984,-0.206153,0.938651,1.431432
0.0,0.2,0.9,0.1,unification,-0.787718,-0.08202,0.879262,1.321456
0.0,0.2,0.9,0.2,unification,-0.719757,-0.115264,0.913785,1.213227
0.0,0.2,0.9,0.3,unification,-0.602196,0.068863,0.889562,1.183681
0.0,0.2,0.9,0.4,unification,-0.458698,0.011647,0.819128,1.016767
0.0,0.2,0.9,0.5,unification,-0.497605,0.254709,0.857438,0.885672
0.0,0.2,0.9,0.6,unification,-0.28318,0.299209,0.721404,0.92887
0.0,0.2,0.9,0.7,unification,-0.217128,0.463111,0.621439,0.863116
0.0,0.2,0.9,0.8,recursive,-0.049867,0.525875,0.703777,0.614509
0.0,0.2,0.9,0.9,recursive,0.089127,0.613801,0.624797,0.575417
0.0,0.2,0.9,1.0,antifragile,0.110967,0.759734,0.607795,0.547587
0.0,0.2,1.0,0.0,unification,-1.05044,-0.23434,1.059058,1.601487
0.0,0.2,1.0,0.1,unification,-1.018397,-0.101953,1.108395,1.362392
0.0,0.2,1.0,0.2,unification,-0.718536,-0.020225,1.048557,1.321401
0.0,0.2,1.0,0.3,unification,-0.730861,0.01453,0.979527,1.305059
0.0,0.2,1.0,0.4,unification,-0.600934,0.074428,0.961221,1.196058
0.0,0.2,1.0,0.5,unification,-0.467267,0.252275,0.866454,1.018551
0.0,0.2,1.0,0.6,unification,-0.43341,0.228227,0.851847,0.975828
0.0,0.2,1.0,0.7,unification,-0.301999,0.257219,0.737634,0.951042
0.0,0.2,1.0,0.8,unification,-0.203231,0.51803,0.690466,0.881935
0.0,0.2,1.0,0.9,recursive,-0.067201,0.609502,0.836289,0.800822
0.0,0.2,1.0,1.0,unification,0.034672,0.660339,0.663723,0.665495
0.0,0.3,0.0,0.0,recursive,-0.230261,0.115238,0.418359,0.35429
0.0,0.3,0.0,0.1,recursive,-2.1e-05,0.234537,0.394266,0.292866
0.0,0.3,0.0,0.2,antifragile,0.043148,0.288769,0.222312,0.212985
0.0,0.3,0.0,0.3,antifragile,0.154428,0.422013,0.16068,0.036987
0.0,0.3,0.0,0.4,antifragile,0.143643,0.426619,0.190474,0.076252
0.0,0.3,0.0,0.5,antifragile,0.324329,0.496979,0.135462,-0.07314
0.0,0.3,0.0,0.6,antifragile,0.5398,0.632143,0.085466,-0.064707
0.0,0.3,0.0,0.7,antifragile,0.567499,0.828166,0.070729,-0.218503
0.0,0.3,0.0,0.8,antifragile,0.69388,0.854526,0.068903,-0.38865
0.0,0.3,0.0,0.9,antifragile,0.781418,0.998937,-0.045815,-0.406134
0.0,0.3,0.0,1.0,antifragile,0.843873,1.031415,-0.072681,-0.545199
0.0,0.3,0.1,0.0,recursive,-0.29886,0.042496,0.465599,0.425926
0.0,0.3,0.1,0.1,recursive,-0.233315,0.16377,0.456257,0.416514
0.0,0.3,0.1,0.2,antifragile,-0.105587,0.314936,0.24464,0.312843
0.0,0.3,0.1,0.3,antifragile,0.114876,0.391617,0.313396,0.257406
0.0,0.3,0.1,0.4,antifragile,0.16978,0.380127,0.185884,0.155515
0.0,0.3,0.1,0.5,antifragile,0.199256,0.640601,0.214241,-0.036727
0.0,0.3,0.1,0.6,antifragile,0.281599,0.532516,0.178294,-0.034419
0.0,0.3,0.1,0.7,antifragile,0.433777,0.818944,0.209926,-0.118519
0.0,0.3,0.1,0.8,antifragile,0.458265,0.890864,0.137768,-0.17953
0.0,0.3,0.1,0.9,antifragile,0.724074,0.896759,0.170438,-0.327971
0.0,0.3,0.1,1.0,antifragile,0.822461,0.965633,-0.016513,-0.289182
0.0,0.3,0.2,0.0,unification,-0.418045,0.106996,0.526848,0.604752
0.0,0.3,0.2,0.1,unification,-0.226807,0.148167,0.385963,0.484838
0.0,0.3,0.2,0.2,unification,-0.15744,0.274775,0.356647,0.403783
0.0,0.3,0.2,0.3,antifragile,-0.104086,0.331727,0.326204,0.323581
0.0,0.3,0.2,0.4,antifragile,-0.001431,0.483577,0.395456,0.262709
0.0,0.3,0.2,0.5,antifragile,0.125398,0.546996,0.274171,0.127658
0.0,0.3,0.2,0.6,antifragile,0.207989,0.603259,0.216826,0.108103
0.0,0.3,0.2,0.7,antifragile,0.401486,0.650645,0.236256,0.004003
0.0,0.3,0.2,0.8,antifragile,0.492075,0.824353,0.12232,-0.133119
0.0,0.3,0.2,0.9,antifragile,0.586471,0.971439,0.044291,-0.137714
0.0,0.3,0.2,1.0,antifragile,0.754481,1.007349,0.14251,-0.275153
0.0,0.3,0.3,0.0,unification,-0.500968,-0.051046,0.482783,0.782138
0.0,0.3,0.3,0.1,unification,-0.43425,0.102224,0.490678,0.579502
0.0,0.3,0.3,0.2,unification,-0.283692,0.183521,0.538899,0.587627
0.0,0.3,0.3,0.3,recursive,-0.148958,0.32693,0.558888,0.42662
0.0,0.3,0.3,0.4,recursive,-0.057747,0.466634,0.503227,0.323912
0.0,0.3,0.3,0.5,antifragile,0.039382,0.572906,0.425404,0.319763
0.0,0.3,0.3,0.6,antifragile,0.154116,0.58081,0.374411,0.212381
0.0,0.3,0.3,0.7,antifragile,0.272871,0.69893,0.286096,0.166606
0.0,0.3,0.3,0.8,antifragile,0.530712,0.701151,0.296201,0.01699
0.0,0.3,0.3,0.9,antifragile,0.52387,0.887328,0.278093,0.028775
0.0,0.3,0.3,1.0,antifragile,0.614621,1.036603,0.082785,-0.035477
0.0,0.3,0.4,0.0,unification,-0.566247,0.048892,0.624006,0.818462
0.0,0.3,0.4,0.1,unification,-0.467703,0.089148,0.659153,0.829226
0.0,0.3,0.4,0.2,unification,-0.453261,0.233691,0.605414,0.679811
0.0,0.3,0.4,0.3,unification,-0.328556,0.305152,0.444295,0.63742
0.0,0.3,0.4,0.4,unification,-0.219605,0.377673,0.519042,0.578477
0.0,0.3,0.4,0.5,unification,-0.043933,0.435293,0.45967,0.498644
0.0,0.3,0.4,0.6,antifragile,0.101815,0.545719,0.433178,0.271641
0.0,0.3,0.4,0.7,antifragile,0.204424,0.572009,0.44259,0.271431
0.0,0.3,0.4,0.8,antifragile,0.414348,0.699993,0.359867,0.269914
0.0,0.3,0.4,0.9,antifragile,0.464569,0.815189,0.336198,0.0951
0.0,0.3,0.4,1.0,antifragile,0.529098,0.910066,0.280534,-0.069903
0.0,0.3,0.5,0.0,unification,-0.668244,-0.017499,0.758629,0.904247
0.0,0.3,0.5,0.1,unification,-0.515573,0.073226,0.693699,0.88597
0.0,0.3,0.5,0.2,unification,-0.530033,0.098729,0.663109,0.876421
0.0,0.3,0.5,0.3,unification,-0.376975,0.277011,0.623084,0.742397
0.0,0.3,0.5,0.4,recursive,-0.24207,0.383653,0.583259,0.566374
0.0,0.3,0.5,0.5,unification,-0.194097,0.408406,0.507547,0.580511
0.0,0.3,0.5,0.6,antifragile,-0.038288,0.64873,0.443114,0.485182
0.0,0.3,0.5,0.7,antifragile,0.038602,0.60033,0.497071,0.273731
0.0,0.3,0.5,0.8,antifragile,0.216841,0.815145,0.427328,0.31799
0.0,0.3,0.5,0.9,antifragile,0.366246,0.806802,0.380952,0.106213
0.0,0.3,0.5,1.0,antifragile,0.45705,0.904342,0.319366,0.14133
0.0,0.3,0.6,0.0,unification,-0.794184,-0.101421,0.885315,1.043081
0.0,0.3,0.6,0.1,unification,-0.602634,-0.049884,0.781865,1.121147
0.0,0.3,0.6,0.2,unification,-0.488632,0.11988,0.727973,0.913536
0.0,0.3,0.6,0.3,unification,-0.431336,0.211876,0.730456,0.853458
0.0,0.3,0.6,0.4,unification,-0.335719,0.232901,0.669174,0.815731
0.0,0.3,0.6,0.5,unification,-0.283417,0.390522,0.614012,0.690568
0.0,0.3,0.6,0.6,recursive,-0.124432,0.56887,0.640329,0.53441
0.0,0.3,0.6,0.7,antifragile,0.038561,0.551267,0.54615,0.530691
0.0,0.3,0.6,0.8,antifragile,0.090413,0.729643,0.496274,0.399053
0.0,0.3,0.6,0.9,antifragile,0.192181,0.751718,0.54996,0.37644
0.0,0.3,0.6,1.0,antifragile,0.420497,0.988382,0.403464,0.263521
0.0,0.3,0.7,0.0,unification,-0.91381,-0.14888,0.908496,1.182142
0.0,0.3,0.7,0.1,unification,-0.797594,-0.022214,0.839164,1.192106
0.0,0.3,0.7,0.2,unification,-0.680888,0.220478,0.837431,1.068601
0.0,0.3,0.7,0.3,unification,-0.589767,0.260305,0.875975,0.994846
0.0,0.3,0.7,0.4,unification,-0.48234,0.280533,0.723928,0.968118
0.0,0.3,0.7,0.5,unification,-0.26454,0.369772,0.618181,0.760829
0.0,0.3,0.7,0.6,recursive,-0.160612,0.520644,0.755458,0.645399
0.0,0.3,0.7,0.7,unification,-0.069922,0.605776,0.577083,0.639605
0.0,0.3,0.7,0.8,antifragile,0.038692,0.634962,0.527392,0.538715
0.0,0.3,0.7,0.9,antifragile,0.118635,0.737596,0.551826,0.447849
0.0,0.3,0.7,1.0,antifragile,0.243015,0.862123,0.524779,0.364518
0.0,0.3,0.8,0.0,unification,-0.940382,-0.241046,1.048852,1.359972
0.0,0.3,0.8,0.1,unification,-0.833015,-0.001963,0.887359,1.176308
0.0,0.3,0.8,0.2,unification,-0.71131,0.044644,0.953509,1.166894
0.0,0.3,0.8,0.3,unification,-0.581782,0.186632,0.929199,1.091959
0.0,0.3,0.8,0.4,unification,-0.610384,0.273462,0.926086,1.052228
0.0,0.3,0.8,0.5,unification,-0.438982,0.36369,0.868026,1.012941
0.0,0.3,0.8,0.6,unification,-0.328805,0.413677,0.822364,0.852871
0.0,0.3,0.8,0.7,recursive,-0.230866,0.540731,0.773933,0.769398
0.0,0.3,0.8,0.8,recursive,-0.054021,0.602065,0.778914,0.634965
0.0,0.3,0.8,0.9,antifragile,0.015634,0.710549,0.708948,0.520131
0.0,0.3,0.8,1.0,antifragile,0.089485,0.703114,0.626635,0.454085
0.0,0.3,0.9,0.0,unification,-1.054228,-0.146931,1.077923,1.496564
0.0,0.3,0.9,0.1,unification,-0.939967,-0.051394,1.093756,1.365403
0.0,0.3,0.9,0.2,unification,-0.823433,0.062187,1.049669,1.245152
0.0,0.3,0.9,0.3,unification,-0.672219,0.050769,1.060626,1.281205
0.0,0.3,0.9,0.4,unification,-0.580506,0.207862,0.939548,1.178926
0.0,0.3,0.9,0.5,unification,-0.503539,0.306778,0.953597,1.03191
0.0,0.3,0.9,0.6,unification,-0.40581,0.330282,0.816776,0.88358
0.0,0.3,0.9,0.7,recursive,-0.228509,0.575446,0.901266,0.808696
0.0,0.3,0.9,0.8,unification,-0.118757,0.651105,0.76716,0.810072
0.0,0.3,0.9,0.9,unification,-0.145395,0.688337,0.696822,0.729982
0.0,0.3,0.9,1.0,antifragile,-0.01306,0.797143,0.761226,0.595841
0.0,0.3,1.0,0.0,unification,-1.181846,-0.322801,1.181679,1.58092
0.0,0.3,1.0,0.1,unification,-1.092551,-0.097349,1.132501,1.471213
0.0,0.3,1.0,0.2,unification,-0.932729,0.028565,1.145147,1.433499
0.0,0.3,1.0,0.3,unification,-0.764045,0.011954,1.076619,1.362366
0.0,0.3,1.0,0.4,unification,-0.708492,0.186773,0.995978,1.295491
0.0,0.3,1.0,0.5,recursive,-0.547407,0.114142,1.054515,1.032618
0.0,0.3,1.0,0.6,unification,-0.495802,0.406267,0.939136,1.026691
0.0,0.3,1.0,0.7,unification,-0.409687,0.501345,0.818925,1.07145
0.0,0.3,1.0,0.8,unification,-0.247755,0.48538,0.845844,0.879139
0.0,0.3,1.0,0.9,unification,-0.091689,0.676621,0.749042,0.82482
0.0,0.3,1.0,1.0,unification,-0.068159,0.799675,0.727495,0.840211
0.0,0.4,0.0,0.0,unification,-0.301665,0.121903,0.426136,0.439919
0.0,0.4,0.0,0.1,recursive,-0.253731,0.279741,0.358604,0.285982
0.0,0.4,0.0,0.2,recursive,-0.098984,0.279857,0.342392,0.264545
0.0,0.4,0.0,0.3,antifragile,-0.013561,0.565048,0.342821,0.237269
0.0,0.4,0.0,0.4,antifragile,0.05118,0.527302,0.310765,0.088774
0.0,0.4,0.0,0.5,antifragile,0.295403,0.594865,0.245682,0.025697
0.0,0.4,0.0,0.6,antifragile,0.368216,0.717975,0.206455,-0.041807
0.0,0.4,0.0,0.7,antifragile,0.433281,0.869255,0.191919,-0.119431
0.0,0.4,0.0,0.8,antifragile,0.558477,0.979827,0.128208,-0.215335
0.0,0.4,0.0,0.9,antifragile,0.695235,1.119829,0.032982,-0.246507
0.0,0.4,0.0,1.0,antifragile,0.705341,1.140864,0.138754,-0.345567
0.0,0.4,0.1,0.0,unification,-0.381469,0.116978,0.546552,0.592397
0.0,0.4,0.1,0.1,recursive,-0.319299,0.225506,0.514919,0.481639
0.0,0.4,0.1,0.2,recursive,-0.210314,0.266988,0.484536,0.462266
0.0,0.4,0.1,0.3,antifragile,-0.048417,0.478259,0.429393,0.369601
0.0,0.4,0.1,0.4,antifragile,0.065192,0.520423,0.358459,0.375708
0.0,0.4,0.1,0.5,antifragile,0.137402,0.586706,0.3667,0.192593
0.0,0.4,0.1,0.6,antifragile,0.19976,0.771134,0.30029,0.039453
0.0,0.4,0.1,0.7,antifragile,0.439439,0.841284,0.201773,0.098859
0.0,0.4,0.1,0.8,antifragile,0.52294,0.90449,0.304511,-0.067035
0.0,0.4,0.1,0.9,antifragile,0.598596,0.966985,0.214093,-0.13617
0.0,0.4,0.1,1.0,antifragile,0.710734,1.055501,0.151496,-0.24849
0.0,0.4,0.2,0.0,recursive,-0.546674,0.036409,0.658258,0.599906
0.0,0.4,0.2,0.1,recursive,-0.359729,0.181096,0.655412,0.620327
0.0,0.4,0.2,0.2,unification,-0.227026,0.280154,0.555687,0.596842
0.0,0.4,0.2,0.3,unification,-0.173128,0.444828,0.460315,0.48973
0.0,0.4,0.2,0.4,recursive,0.006132,0.523002,0.565822,0.351828
0.0,0.4,0.2,0.5,antifragile,0.001043,0.535283,0.463022,0.329896
0.0,0.4,0.2,0.6,antifragile,0.185113,0.623852,0.428343,0.158765
0.0,0.4,0.2,0.7,antifragile,0.347947,0.917872,0.368323,0.164155
0.0,0.4,0.2,0.8,antifragile,0.375357,0.779489,0.279864,-0.004645
0.0,0.4,0.2,0.9,antifragile,0.43765,1.051118,0.283643,-0.016016
0.0,0.4,0.2,1.0,antifragile,0.604549,1.051356,0.278228,-0.121617
0.0,0.4,0.3,0.0,unification,-0.543465,0.0652,0.697892,0.784654
0.0,0.4,0.3,0.1,unification,-0.558887,0.156922,0.677825,0.705693
0.0,0.4,0.3,0.2,unification,-0.351724,0.267688,0.5272,0.639244
0.0,0.4,0.3,0.3,unification,-0.219637,0.379353,0.537316,0.607922
0.0,0.4,0.3,0.4,recursive,-0.07888,0.493854,0.550236,0.491601
0.0,0.4,0.3,0.5,antifragile,-0.051467,0.573391,0.524755,0.46147
0.0,0.4,0.3,0.6,antifragile,0.096594,0.685938,0.47973,0.384234
0.0,0.4,0.3,0.7,antifragile,0.243541,0.699774,0.344593,0.337175
0.0,0.4,0.3,0.8,antifragile,0.322833,0.749276,0.359309,0.213594
0.0,0.4,0.3,0.9,antifragile,0.406016,0.904397,0.425044,0.037636
0.0,0.4,0.3,1.0,antifragile,0.490092,1.035569,0.334523,0.029817
0.0,0.4,0.4,0.0,unification,-0.614438,0.049929,0.824469,0.96704
0.0,0.4,0.4,0.1,unification,-0.546865,0.140377,0.770755,0.933627
0.0,0.4,0.4,0.2,unification,-0.412243,0.232211,0.679544,0.813384
0.0,0.4,0.4,0.3,recursive,-0.331401,0.334659,0.790326,0.698811
0.0,0.4,0.4,0.4,unification,-0.198886,0.473423,0.6449,0.756892
0.0,0.4,0.4,0.5,recursive,-0.128902,0.531204,0.56006,0.537424
0.0,0.4,0.4,0.6,antifragile,0.012447,0.652315,0.575955,0.532956
0.0,0.4,0.4,0.7,antifragile,0.105252,0.688392,0.655199,0.404712
0.0,0.4,0.4,0.8,antifragile,0.184026,0.765287,0.432866,0.346828
0.0,0.4,0.4,0.9,antifragile,0.311781,0.901368,0.436825,0.251575
0.0,0.4,0.4,1.0,antifragile,0.397663,0.936221,0.411215,0.160048
0.0,0.4,0.5,0.0,unification,-0.733373,-0.035473,0.918874,1.067807
0.0,0.4,0.5,0.1,unification,-0.666077,0.052802,0.910058,1.051671
0.0,0.4,0.5,0.2,recursive,-0.49975,0.257361,0.945632,0.849539
0.0,0.4,0.5,0.3,unification,-0.456919,0.259191,0.722459,0.796121
0.0,0.4,0.5,0.4,unification,-0.324983,0.32417,0.741752,0.767585
0.0,0.4,0.5,0.5,recursive,-0.175949,0.505386,0.71515,0.66133
0.0,0.4,0.5,0.6,antifragile,0.016057,0.586722,0.551876,0.544881
0.0,0.4,0.5,0.7,antifragile,-0.067025,0.670867,0.59891,0.486579
0.0,0.4,0.5,0.8,antifragile,0.230546,0.792449,0.601305,0.378446
0.0,0.4,0.5,0.9,antifragile,0.190043,0.86184,0.53365,0.247184
0.0,0.4,0.5,1.0,antifragile,0.340985,0.955704,0.474243,0.21433
0.0,0.4,0.6,0.0,unification,-0.866977,-0.038843,0.97454,1.26024
0.0,0.4,0.6,0.1,unification,-0.675957,0.050283,0.907192,1.166883
0.0,0.4,0.6,0.2,unification,-0.589458,0.13829,0.92952,1.108979
0.0,0.4,0.6,0.3,unification,-0.445416,0.343916,0.806679,0.975695
0.0,0.4,0.6,0.4,unification,-0.399436,0.345096,0.777537,0.815722
0.0,0.4,0.6,0.5,recursive,-0.285366,0.406582,0.7743,0.765298
0.0,0.4,0.6,0.6,unification,-0.234983,0.551715,0.737546,0.748964
0.0,0.4,0.6,0.7,recursive,0.039293,0.648864,0.714254,0.581122
0.0,0.4,0.6,0.8,antifragile,-0.024345,0.809141,0.603826,0.497803
0.0,0.4,0.6,0.9,antifragile,0.148045,0.82049,0.564875,0.449751
0.0,0.4,0.6,1.0,antifragile,0.321469,0.8797,0.500316,0.42713
0.0,0.4,0.7,0.0,unification,-0.905385,-0.096026,0.975892,1.317769
0.0,0.4,0.7,0.1,unification,-0.822735,0.088284,0.963171,1.265774
0.0,0.4,0.7,0.2,unification,-0.676243,0.005937,1.026689,1.125877
0.0,0.4,0.7,0.3,unification,-0.5834,0.232334,0.989229,1.127546
0.0,0.4,0.7,0.4,unification,-0.608865,0.275761,0.90191,1.005251
0.0,0.4,0.7,0.5,unification,-0.356119,0.449468,0.885423,0.919286
0.0,0.4,0.7,0.6,recursive,-0.362317,0.482226,0.835818,0.790478
0.0,0.4,0.7,0.7,recursive,-0.128436,0.64542,0.781343,0.606811
0.0,0.4,0.7,0.8,antifragile,-0.113904,0.789309,0.707673,0.575793
0.0,0.4,0.7,0.9,antifragile,0.121762,0.790668,0.750247,0.603848
0.0,0.4,0.7,1.0,antifragile,0.192928,0.90315,0.689874,0.618872
0.0,0.4,0.8,0.0,unification,-0.97145,-0.179017,1.162333,1.537074
0.0,0.4,0.8,0.1,unification,-0.849865,-0.02633,1.158247,1.441387
0.0,0.4,0.8,0.2,unification,-0.671374,0.0525,1.03463,1.294694
0.0,0.4,0.8,0.3,unification,-0.714511,0.140499,0.881866,1.203265
0.0,0.4,0.8,0.4,unification,-0.561532,0.255339,1.076769,1.140669
0.0,0.4,0.8,0.5,unification,-0.405449,0.388071,0.98132,1.068962
0.0,0.4,0.8,0.6,unification,-0.291561,0.472797,0.924806,0.988317
0.0,0.4,0.8,0.7,recursive,-0.264414,0.585249,0.971719,0.87148
0.0,0.4,0.8,0.8,recursive,-0.119027,0.722889,0.877013,0.800586
0.0,0.4,0.8,0.9,unification,-0.149169,0.780835,0.669026,0.788497
0.0,0.4,0.8,1.0,antifragile,0.088474,0.899984,0.694894,0.552375
0.0,0.4,0.9,0.0,unification,-1.096962,-0.13668,1.200423,1.609233
0.0,0.4,0.9,0.1,unification,-0.861628,0.001726,1.237475,1.562197
0.0,0.4,0.9,0.2,unification,-0.816027,0.045496,1.042262,1.425571
0.0,0.4,0.9,0.3,unification,-0.739413,0.10151,1.096182,1.315412
0.0,0.4,0.9,0.4,unification,-0.594899,0.282473,1.097577,1.29608
0.0,0.4,0.9,0.5,unification,-0.561862,0.349878,0.965741,1.070678
0.0,0.4,0.9,0.6,unification,-0.442496,0.4512,1.045463,1.173567
0.0,0.4,0.9,0.7,unification,-0.2615,0.480099,0.927387,1.034017
0.0,0.4,0.9,0.8,recursive,-0.103405,0.699005,0.96097,0.905611
0.0,0.4,0.9,0.9,unification,-0.16416,0.759445,0.809967,0.828078
0.0,0.4,0.9,1.0,antifragile,-0.015739,0.894646,0.807265,0.633038
0.0,0.4,1.0,0.0,unification,-1.174778,-0.204951,1.312132,1.725665
0.0,0.4,1.0,0.1,unification,-1.103685,-0.035483,1.193357,1.619149
0.0,0.4,1.0,0.2,unification,-0.945798,-0.010704,1.14956,1.593428
0.0,0.4,1.0,0.3,unification,-0.813845,0.11275,1.091958,1.510298
0.0,0.4,1.0,0.4,unification,-0.842994,0.22544,1.105627,1.332008
0.0,0.4,1.0,0.5,unification,-0.672096,0.295835,1.07779,1.334435
0.0,0.4,1.0,0.6,unification,-0.562303,0.44901,1.084059,1.185122
0.0,0.4,1.0,0.7,unification,-0.473297,0.412625,1.044537,1.117271
0.0,0.4,1.0,0.8,unification,-0.43861,0.563214,0.944948,1.128784
0.0,0.4,1.0,0.9,unification,-0.295139,0.612932,1.005498,1.032838
0.0,0.4,1.0,1.0,recursive,-0.137249,0.748396,0.940812,0.763645
0.0,0.5,0.0,0.0,recursive,-0.46806,0.210963,0.652495,0.578213
0.0,0.5,0.0,0.1,recursive,-0.259953,0.376689,0.640344,0.486158
0.0,0.5,0.0,0.2,antifragile,-0.155842,0.506103,0.41889,0.481379
0.0,0.5,0.0,0.3,antifragile,-0.095916,0.515124,0.442869,0.297099
0.0,0.5,0.0,0.4,antifragile,0.015845,0.618821,0.464777,0.253513
0.0,0.5,0.0,0.5,antifragile,0.178506,0.728559,0.326419,0.211985
0.0,0.5,0.0,0.6,antifragile,0.325967,0.925181,0.316195,0.067096
0.0,0.5,0.0,0.7,antifragile,0.433448,0.930955,0.268246,-0.015158
0.0,0.5,0.0,0.8,antifragile,0.532057,0.943621,0.234473,-0.07552
0.0,0.5,0.0,0.9,antifragile,0.664797,1.04977,0.122881,-0.26083
0.0,0.5,0.0,1.0,antifragile,0.662029,1.109342,0.167269,-0.309444
0.0,0.5,0.1,0.0,unification,-0.500138,0.151296,0.637975,0.791125
0.0,0.5,0.1,0.1,unification,-0.321903,0.285806,0.596949,0.618338
0.0,0.5,0.1,0.2,unification,-0.228613,0.409208,0.534619,0.556824
0.0,0.5,0.1,0.3,recursive,-0.236581,0.485586,0.578107,0.455997
0.0,0.5,0.1,0.4,antifragile,0.065826,0.525938,0.510872,0.383209
0.0,0.5,0.1,0.5,antifragile,0.079985,0.659284,0.465355,0.342398
0.0,0.5,0.1,0.6,antifragile,0.263887,0.759887,0.460766,0.179912
0.0,0.5,0.1,0.7,antifragile,0.343298,0.8169,0.434533,0.240532
0.0,0.5,0.1,0.8,antifragile,0.408896,0.840373,0.312596,0.106594
0.0,0.5,0.1,0.9,antifragile,0.552654,1.057446,0.350433,-0.015777
0.0,0.5,0.1,1.0,antifragile,0.695886,1.185971,0.336085,-0.10706
0.0,0.5,0.2,0.0,unification,-0.509737,0.139644,0.714927,0.935338
0.0,0.5,0.2,0.1,unification,-0.43419,0.290244,0.711187,0.735674
0.0,0.5,0.2,0.2,recursive,-0.334451,0.4168,0.692762,0.594426
0.0,0.5,0.2,0.3,recursive,-0.235762,0.529115,0.61431,0.504976
0.0,0.5,0.2,0.4,recursive,-0.020348,0.56912,0.581499,0.491429
0.0,0.5,0.2,0.5,antifragile,0.049118,0.602901,0.602413,0.45211
0.0,0.5,0.2,0.6,antifragile,0.117234,0.732276,0.496252,0.392282
0.0,0.5,0.2,0.7,antifragile,0.171733,0.738904,0.495722,0.286562
0.0,0.5,0.2,0.8,antifragile,0.349012,0.935386,0.408973,0.209374
0.0,0.5,0.2,0.9,antifragile,0.432722,0.985644,0.369405,0.186032
0.0,0.5,0.2,1.0,antifragile,0.458251,1.129989,0.261044,-0.005412
0.0,0.5,0.3,0.0,unification,-0.666681,0.015749,0.849452,0.955998
0.0,0.5,0.3,0.1,unification,-0.63996,0.256978,0.86175,0.964506
0.0,0.5,0.3,0.2,unification,-0.407052,0.312303,0.816408,0.889119
0.0,0.5,0.3,0.3,unification,-0.258322,0.357923,0.720067,0.741976
0.0,0.5,0.3,0.4,recursive,-0.295481,0.523468,0.78365,0.666997
0.0,0.5,0.3,0.5,recursive,-0.021329,0.604146,0.626339,0.569064
0.0,0.5,0.3,0.6,recursive,-0.025791,0.641811,0.653315,0.533617
0.0,0.5,0.3,0.7,antifragile,0.075445,0.8334,0.545652,0.39699
0.0,0.5,0.3,0.8,antifragile,0.258011,0.929718,0.514136,0.365508
0.0,0.5,0.3,0.9,antifragile,0.360471,1.006209,0.428337,0.317933
0.0,0.5,0.3,1.0,antifragile,0.478491,1.10565,0.349591,0.083865
0.0,0.5,0.4,0.0,unification,-0.673106,0.099345,0.819311,1.151914
0.0,0.5,0.4,0.1,unification,-0.652189,0.250566,0.870608,1.025235
0.0,0.5,0.4,0.2,unification,-0.456052,0.230125,0.785358,0.920175
0.0,0.5,0.4,0.3,unification,-0.363641,0.303456,0.711598,0.886186
0.0,0.5,0.4,0.4,unification,-0.325149,0.445389,0.662159,0.726051
0.0,0.5,0.4,0.5,unification,-0.185378,0.606519,0.676438,0.757869
0.0,0.5,0.4,0.6,recursive,-0.109228,0.620845,0.751868,0.600573
0.0,0.5,0.4,0.7,antifragile,0.007399,0.742243,0.702654,0.57831
0.0,0.5,0.4,0.8,antifragile,0.10416,0.842878,0.599508,0.370688
0.0,0.5,0.4,0.9,antifragile,0.252216,0.940266,0.61201,0.395371
0.0,0.5,0.4,1.0,antifragile,0.34854,1.024302,0.548215,0.220741
0.0,0.5,0.5,0.0,unification,-0.795568,0.045605,0.95153,1.177158
0.0,0.5,0.5,0.1,unification,-0.642647,0.137179,1.042018,1.114318
0.0,0.5,0.5,0.2,unification,-0.59044,0.359634,0.867131,0.960109
0.0,0.5,0.5,0.3,unification,-0.43067,0.29366,0.878965,0.940704
0.0,0.5,0.5,0.4,unification,-0.371592,0.382473,0.831003,0.907491
0.0,0.5,0.5,0.5,recursive,-0.325415,0.489996,0.782631,0.728559
0.0,0.5,0.5,0.6,recursive,-0.186128,0.62594,0.740023,0.701431
0.0,0.5,0.5,0.7,recursive,-0.055995,0.682213,0.754553,0.701799
0.0,0.5,0.5,0.8,antifragile,0.031781,0.83426,0.668019,0.563274
0.0,0.5,0.5,0.9,antifragile,0.243289,0.930433,0.551329,0.4827
0.0,0.5,0.5,1.0,antifragile,0.336643,0.98892,0.649782,0.340494
0.0,0.5,0.6,0.0,unification,-0.989277,0.022058,0.997176,1.338011
0.0,0.5,0.6,0.1,unification,-0.740658,0.014512,0.981025,1.213398
0.0,0.5,0.6,0.2,unification,-0.698166,0.186714,1.074957,1.227717
0.0,0.5,0.6,0.3,unification,-0.560236,0.307282,0.984661,1.051901
0.0,0.5,0.6,0.4,unification,-0.432139,0.339398,0.966769,1.069307
0.0,0.5,0.6,0.5,recursive,-0.354457,0.481189,0.905015,0.781924
0.0,0.5,0.6,0.6,unification,-0.239887,0.579332,0.842469,0.875327
0.0,0.5,0.6,0.7,recursive,-0.148738,0.62299,0.79793,0.758378
0.0,0.5,0.6,0.8,recursive,-0.029253,0.783096,0.816968,0.615698
